date,ecom ,consum_index,xr,CPI,RTS_OGI,USD_XR,UKR_ecom,Dem_mthly,RCardinR,NRBankinR,Rbankoutside,vix_close,,
6/16/22,7332.444597,189.6919302,136.964511,-0.016646911,228.3606322,56.66056034,1489.970007,1.8,17059.7956,0,0,32.95000076,,
6/17/22,6554.339228,189.8509755,135.949173,-0.016901042,227.5474138,56.84353448,1264.20954,1.8,17078.46923,0,0,31.12999916,,
6/21/22,7612.56253,199.7117878,137.408722,-0.014613865,239.9489943,56.08114224,1164.165986,1.8,17153.16374,0,0,30.19000053,,
6/22/22,8063.863643,199.7913105,141.216241,-0.013851473,242.6936063,54.67834052,1438.150305,1.8,17171.83736,0,0,28.95000076,,
6/23/22,8561.851079,199.6322651,145.150677,-0.013343211,242.9985632,53.27553879,1481.618451,1.8,17190.51099,0,0,29.04999924,,
6/24/22,8079.425751,203.2107857,144.706466,-0.01283495,242.2869971,53.30603448,1641.173589,1.8,17209.18462,0,0,27.22999954,,
6/27/22,9697.884918,211.4016218,144.198797,0.077635596,243.3035201,53.30603448,1495.328238,1.8,17265.20549,0,0,26.95000076,,
6/28/22,9962.440743,219.3538897,144.325714,0.108385417,251.9439655,53.30603448,1333.05202,1.8,17283.87912,0,0,28.36000061,,
6/29/22,10133.62392,214.1849155,145.785263,0.137610453,244.7266523,52.90959052,1134.959625,1.8,17302.55275,0,0,28.15999985,,
6/30/22,10724.984,213.8668248,151.623459,0.168106142,234.9680316,51.14084052,1402.73858,1.8,17321.22637,0,0,28.70999908,,
7/1/22,8845.300965,203.0737487,147.760168,0.198729167,224.5914663,52.75725575,1513.568336,2.548387097,17339.9,0,0,26.70000076,,
7/5/22,9109.77779,182.8628229,140.6070194,0.09321408,198.5704327,55.87798132,1293.416667,2.548387097,17372.30435,0,0,27.54000092,,
7/6/22,8907.530806,180.0027862,132.5319095,0.06800431,193.2131611,59.77126437,1441.539386,2.548387097,17380.40543,0,0,26.72999954,,
7/7/22,10121.01271,190.1718055,124.9336761,0.04279454,195.7642428,59.1003592,1223.486019,2.548387097,17388.50652,0,0,26.07999992,,
7/8/22,9436.484456,193.5402932,124.5839666,0.020837644,196.6316106,62.96314655,1116.488827,2.548387097,17396.60761,0,0,24.63999939,,
7/11/22,9965.438107,196.082548,125.8874293,0.011485632,199.1316707,61.27571839,1102.670791,2.548387097,17420.91087,0,0,26.17000008,,
7/12/22,10323.25969,193.0953986,130.4018608,0.008232759,196.2234375,61.29604885,1241.051364,2.548387097,17429.01196,0,0,27.29000092,,
7/13/22,11303.37969,191.0615947,134.820917,0.005386494,192.5498798,60.83861351,1115.67735,2.548387097,17437.11304,0,0,26.81999969,,
7/14/22,11552.29906,190.3624746,136.1561714,0.00254023,191.9376202,58.78523707,1093.372508,2.548387097,17445.21413,0,0,26.39999962,,
7/15/22,10836.65588,198.0527955,136.2833385,-0.00010273,199.7439303,58.47011494,1124.709018,2.548387097,17453.31522,0,0,24.22999954,,
7/18/22,9514.271758,203.8999816,136.1243797,-0.001932471,200.3561899,57.32144397,1268.868488,2.548387097,17477.61848,0,0,25.29999924,,
7/19/22,9638.73144,209.0480476,139.4943074,-0.002542385,198.7234976,56.89450431,1063.448471,2.548387097,17485.71957,0,0,24.5,,
7/20/22,10136.57017,210.8911823,142.3873586,-0.003152299,201.4276442,56.3455819,1199.963669,2.548387097,17493.82065,0,0,23.87999916,,
7/21/22,9436.484456,204.4084325,143.1185694,-0.003762213,195.8152644,55.30872845,1687.663481,2.548387097,17501.92174,0,0,23.11000061,,
7/22/22,7974.083188,208.1582584,139.5260992,-0.004168822,198.7745192,55.14608477,1373.689383,2.548387097,17510.02283,0,0,23.03000069,,
7/25/22,9592.059059,209.1116039,138.7313049,-0.009251437,195.0499399,57.53491379,1398.271789,2.548387097,17534.32609,0,0,23.36000061,,
7/26/22,9934.323186,202.3746287,136.5058809,-0.010877874,191.3763822,57.67722701,1158.367657,2.548387097,17542.42717,0,0,24.69000053,,
7/27/22,9840.978424,206.1244545,134.0261227,-0.01250431,194.5397236,57.94152299,1353.613009,2.548387097,17550.52826,0,0,23.23999977,,
7/28/22,9763.191123,205.2982217,131.0376962,-0.013927443,191.9376202,58.97837644,1488.362216,2.548387097,17558.62935,0,0,22.32999992,,
7/29/22,8860.858425,206.4422364,130.4336526,-0.015553879,192.8560096,60.21853448,1482.431051,2.548387097,17566.73043,0,0,21.32999992,,
8/1/22,10167.68509,209.3658294,129.6706501,-0.020229885,194.335637,61.60100575,1291.248174,2.774193548,17591.0337,0,0,22.84000015,,
8/2/22,12750.2235,205.3617781,127.031933,-0.019213362,190.2028846,61.84497126,1190.869958,2.774193548,17599.13478,0,0,23.93000031,,
8/3/22,10369.93207,205.5524472,130.6244032,-0.018196839,188.468149,61.69249282,1394.55689,2.774193548,17607.23587,0,0,21.95000076,,
8/4/22,11318.93715,204.154207,130.4654443,-0.017180316,187.3966947,60.17787356,1256.592469,2.774193548,17615.33696,0,0,21.44000053,,
8/5/22,8736.398743,198.1799082,130.0521513,-0.016163793,183.4170072,60.23886494,1217.952469,2.774193548,17623.43804,0,0,21.14999962,,
8/8/22,10618.85144,202.7559669,130.3382773,-0.013317529,184.6415264,60.34051724,2195.102712,2.774193548,17647.7413,0,0,21.29000092,,
8/9/22,14508.21651,207.6498074,129.9885678,-0.013520833,190.5090144,60.33035201,2078.446231,2.774193548,17655.84239,0,0,21.77000046,,
8/10/22,11987.90795,210.2556186,129.6070665,-0.013724138,191.121274,60.32018678,1931.331749,2.774193548,17663.94348,0,0,19.73999977,,
8/11/22,11163.36255,212.3529788,128.7804805,-0.014130747,189.2844952,60.39134339,1859.366787,2.774193548,17672.04457,0,0,20.20000076,,
8/12/22,9856.535884,214.95879,128.8758558,-0.014334052,191.0192308,60.48283046,1406.47073,2.774193548,17680.14565,0,0,19.53000069,,
8/15/22,10463.27684,218.8357286,129.4481077,-0.015350575,190.4579928,61.09274425,1381.283056,2.774193548,17704.44891,0,0,19.95000076,,
8/16/22,15643.91112,222.9668927,128.5897298,-0.015553879,195.3050481,61.23505747,1726.702907,2.774193548,17712.55,0,0,19.69000053,,
8/17/22,14290.41207,223.2211182,128.5261463,-0.015757184,194.2335938,61.37737069,1632.407274,2.774193548,17720.65109,0,0,19.89999962,,
8/18/22,11038.90287,227.2887259,130.0521513,-0.016163793,198.2643029,61.31637931,1488.421412,2.774193548,17728.75217,0,0,19.55999947,,
8/19/22,9638.73144,226.8438313,132.6908683,-0.016367098,198.7745192,60.61497845,1360.298606,2.774193548,17736.85326,0,0,20.60000038,,
8/22/22,10136.57017,227.8607332,133.294912,-0.017180316,200.9684495,59.36465517,1421.619011,2.774193548,17761.15652,0,0,23.79999924,,
8/23/22,14274.85461,228.3691842,134.1214981,-0.017586925,202.1419471,59.56795977,1393.582947,2.774193548,17769.25761,0,0,24.11000061,,
8/24/22,10012.11049,228.1785151,133.7399968,-0.01779023,201.8358173,59.77126437,1255.147513,2.774193548,17777.3587,0,0,22.81999969,,
8/25/22,11054.46033,230.0852062,133.2631202,-0.018196839,200.3561899,59.91357759,1280.460065,2.774193548,17785.45978,0,0,21.78000069,,
8/26/22,10587.73652,228.8776352,133.5810379,-0.018400144,200.7133413,59.95423851,1509.25939,2.774193548,17793.56087,0,0,25.55999947,,
8/29/22,12065.69525,230.9749954,133.994331,-0.019213362,203.0603365,60.19820402,1212.01986,2.774193548,17817.86413,0,0,26.20999908,,
8/30/22,18848.74794,231.0385518,132.4365342,-0.019010057,205.2542668,60.27952586,1232.957469,2.774193548,17825.96522,0,0,26.20999908,,
8/31/22,14523.77397,230.7843263,132.7226601,-0.019010057,211.4789062,60.3608477,1495.972143,2.774193548,17834.0663,0,0,25.87000084,,
9/1/22,11085.57525,230.4665444,133.0723696,-0.018806753,213.5707933,60.34051724,1745.66202,4.666666667,17842.16739,0,0,25.55999947,,
9/2/22,10074.34033,231.6105591,133.294912,-0.018603448,215.3055288,60.23886494,1914.980734,4.666666667,17850.26848,0,0,25.46999931,,
9/6/22,12050.13779,226.0175985,132.6272848,-0.016977011,210.9686899,60.74712644,1555.020242,4.666666667,17882.67283,0,0,26.90999985,,
9/7/22,12905.7981,224.8100274,133.1677449,-0.015960489,209.0808894,60.88943966,1614.071482,4.666666667,17890.77391,0,0,24.63999939,,
9/8/22,11085.57525,224.7464711,131.5463646,-0.014740661,208.3155649,60.90977011,1766.089102,4.666666667,17898.875,0,0,23.61000061,,
9/9/22,10852.21334,227.7971769,131.8324905,-0.013520833,211.4789062,61.12323994,1420.459924,4.666666667,17906.97609,0,0,22.79000092,,
9/12/22,11723.43112,232.6910174,131.1648633,-0.01026796,214.4381611,60.4625,1630.639889,4.666666667,17931.27935,0,0,23.87000084,,
9/13/22,12112.36763,236.059505,131.9278658,-0.009861351,213.7748798,60.4625,1259.106147,4.666666667,17939.38043,0,0,27.27000046,,
9/14/22,13263.61969,234.0257012,134.2168734,-0.009658046,213.9789663,60.39134339,1318.203911,4.666666667,17947.48152,0,0,26.15999985,,
9/15/22,14912.71048,235.8052795,135.107043,-0.009454741,214.4381611,60.01522989,2327.336866,4.666666667,17955.58261,0,0,26.27000046,,
9/16/22,12376.84445,234.4705958,135.6475031,-0.009048132,211.3258413,59.75093391,2025.080642,4.666666667,17963.6837,0,0,26.29999924,,
9/19/22,12159.04001,233.7079193,135.4249607,-0.008234914,209.5911058,60.07622126,1759.838197,4.666666667,17987.98696,0,0,25.76000023,,
9/20/22,11443.39684,213.8147754,134.4394158,-0.007421695,191.9376202,60.11688218,1238.863491,4.666666667,17996.08804,0,0,27.15999985,,
9/21/22,9498.714298,203.3279742,135.3931689,-0.006811782,182.7027043,60.13721264,1453.104591,4.666666667,18004.18913,0,0,27.98999977,,
9/22/22,8409.692077,212.0987533,133.9625392,-0.005998563,193.366226,60.11688218,2032.217597,4.666666667,18012.29022,0,0,27.35000038,,
9/23/22,7771.836204,205.6160036,137.4914258,-0.005388649,188.6722356,60.71663075,1811.714297,4.666666667,18020.3913,0,0,29.92000008,,
9/26/22,9312.024774,184.5152885,138.8902638,-0.003355603,171.2228365,58.06350575,1370.645367,4.666666667,18044.69457,0,0,32.25999832,,
9/27/22,9825.420964,186.2948669,143.1821529,-0.001322557,173.0596154,58.02284483,1424.349827,4.666666667,18052.79565,0,0,32.59999847,,
9/28/22,11163.36255,192.0784966,143.7544048,0.000507184,176.5801082,58.02284483,1448.652759,4.666666667,18060.89674,0,0,30.18000031,,
9/29/22,11956.79302,190.5531437,141.8468985,0.002336925,176.5290865,58.20581897,1676.083906,4.666666667,18068.99783,0,0,31.84000015,,
9/30/22,11536.7416,187.3117688,143.8179883,0.004166667,174.6923077,58.29730603,1287.615493,4.666666667,18077.09891,0,0,31.62000084,,
10/3/22,12150.36922,199.7129235,143.2742796,0.009808908,180.8195043,56.11934267,1234.579442,1.516129032,18088.39783,0,0,30.10000038,,
10/4/22,8229.42522,202.2467019,141.413974,0.009300647,180.5145474,56.85123922,1962.843071,1.516129032,18089.99674,0,0,29.06999969,,
10/5/22,8042.713601,197.2424896,138.6950657,0.008690733,175.9020744,57.67462284,2111.118973,1.516129032,18091.59565,0,0,28.54999924,,
10/6/22,7594.605715,195.9756004,137.5502622,0.008080819,172.8525054,58.83345905,1840.841467,1.516129032,18093.19457,0,0,30.52000046,,
10/7/22,6343.637868,191.4781437,136.4531589,0.007470905,166.4102909,59.45862069,1665.444967,1.516129032,18094.79348,0,0,31.36000061,,
10/10/22,6997.128535,189.0710542,136.4531589,0.005946121,158.4814116,61.62381466,923.2696938,1.516129032,18099.59022,0,0,32.45000076,,
10/11/22,8696.204268,192.3016217,132.3509465,0.005742816,158.0239763,61.97451509,1322.486286,1.516129032,18101.18913,0,0,33.63000107,,
10/12/22,9461.721906,192.7450329,130.0613395,0.005641164,157.2997037,62.43195043,1382.416219,1.516129032,18102.78804,0,0,33.56999969,,
10/13/22,7986.700115,195.2788113,129.9182391,0.005437859,160.2730334,63.66702586,1572.533417,1.516129032,18104.38696,0,0,31.94000053,,
10/14/22,7949.357792,200.473057,130.538341,0.005336207,163.3226024,63.72801724,1490.507954,1.516129032,18105.98587,0,0,32.02000046,,
10/17/22,7725.303849,206.110714,131.0153424,0.004929598,169.3836207,62.56918103,1258.552248,1.516129032,18110.78261,0,0,31.37000084,,
10/18/22,7856.001982,206.0473695,133.5434501,0.005234555,169.7266972,62.14224138,1322.414365,1.516129032,18112.38152,0,0,30.5,,
10/19/22,8248.096382,203.0701799,134.163552,0.005539511,166.8296067,61.74579741,1378.63872,1.516129032,18113.98043,0,0,30.76000023,,
10/20/22,8976.271696,206.3640918,134.2589523,0.005844468,171.022764,61.68480603,1406.814233,1.516129032,18115.57935,0,0,29.97999954,,
10/21/22,9611.091201,209.3412814,135.1175549,0.006047773,171.2896013,61.56282328,1439.255731,1.516129032,18117.17826,0,0,29.69000053,,
10/24/22,6810.416916,213.141949,134.4020527,0.006962644,174.1866918,61.16637931,1979.331543,1.516129032,18121.975,0,0,29.85000038,,
10/25/22,8490.821487,215.1689717,134.7836538,0.006860991,178.9135237,61.16637931,1815.130222,1.516129032,18123.57391,0,0,28.45999908,,
10/26/22,8677.533106,214.7255605,132.8279479,0.006860991,180.4383082,61.16637931,1630.835073,1.516129032,18125.17283,0,0,27.28000069,,
10/27/22,7557.263392,216.4358609,133.0187485,0.006860991,184.1740302,61.31885776,1488.639308,1.516129032,18126.77174,0,0,27.38999939,,
10/28/22,7669.290363,217.6394057,133.6865505,0.006860991,186.5755657,61.41034483,1540.356336,1.516129032,18128.37065,0,0,25.75,,
10/31/22,9629.762363,217.2593389,133.9727514,0.006962644,186.0800108,61.56282328,1453.115623,1.516129032,18133.16739,0,0,25.87999916,,
11/1/22,12225.05387,216.6892388,133.0664486,0.005946121,186.9186422,61.59331897,1302.483212,1.266666667,18134.7663,0,0,25.80999947,,
11/2/22,13849.44495,212.5718489,133.9250512,0.00503125,185.3176185,61.59331897,1751.726348,1.266666667,18136.36522,0,0,25.86000061,,
11/3/22,12411.76549,210.1647594,134.3543525,0.004218032,183.2972791,61.44084052,1482.337203,1.266666667,18137.96413,0,0,25.29999924,,
11/4/22,10133.88373,210.9248929,131.9693453,0.003404813,185.1270205,61.62381466,1446.780052,1.266666667,18139.56304,0,0,24.54999924,,
11/7/22,11571.5632,212.7618822,131.540044,0.000863506,190.6162446,61.65431034,1797.154641,1.266666667,18144.35978,0,0,24.35000038,,
11/8/22,13625.39101,208.2644256,133.3049494,0.00147342,190.5400054,61.42559267,1622.00015,1.266666667,18145.9587,0,0,25.54000092,,
11/9/22,14334.89516,202.1833574,133.4957499,0.002083333,186.5374461,61.22737069,2372.297648,1.266666667,18147.55761,0,0,26.09000015,,
11/10/22,18106.46987,205.7939917,133.3526495,0.002591595,190.5018858,60.96815733,2455.079057,1.266666667,18149.15652,0,0,23.53000069,,
11/11/22,26471.1504,207.630981,129.9659392,0.003201509,190.4256466,61.04439655,2196.376198,1.266666667,18150.75543,0,0,22.52000046,,
11/14/22,12971.90034,209.3412814,129.8228388,0.004929598,190.2350485,60.26675647,1886.409846,1.266666667,18155.55217,0,0,23.72999954,,
11/15/22,13476.02172,207.7576699,130.9199421,0.005437859,188.4053071,60.32774784,1733.395607,1.266666667,18157.15109,0,0,24.54000092,,
11/16/22,16687.46156,208.2644256,131.3492434,0.006047773,188.6340248,60.37349138,3232.720454,1.266666667,18158.75,0,0,24.11000061,,
11/17/22,19226.73958,208.8345257,132.3509465,0.006657687,186.7280442,60.29725216,3026.598926,1.266666667,18160.34891,0,0,23.93000031,,
11/18/22,16071.31322,207.1242253,131.7308446,0.007267601,186.0800108,60.34299569,2581.834084,1.266666667,18161.94783,0,0,23.12000084,,
11/21/22,15156.42629,204.7171358,132.6848475,0.008894037,182.1155711,60.49547414,2901.910834,1.266666667,18166.74457,0,0,22.36000061,,
11/22/22,16127.32671,208.1377367,131.6831444,0.009503951,184.5171067,60.6174569,2618.176598,1.266666667,18168.34348,0,0,21.29000092,,
11/23/22,16855.50202,208.454459,131.5877442,0.010113865,184.974542,60.70894397,1917.684996,1.266666667,18169.94239,0,0,20.35000038,,
11/25/22,22867.61615,209.5313148,131.6831444,0.01123204,184.3265086,60.49547414,3231.139408,1.266666667,18173.14022,0,0,20.5,,
11/28/22,13550.70636,207.2509142,131.3015433,0.012960129,181.4675377,60.55646552,2200.182467,1.266666667,18177.93696,0,0,22.20999908,,
11/29/22,13980.14309,207.3776032,130.7291415,0.02627658,182.0012123,60.64795259,1525.279038,1.266666667,18179.53587,0,0,21.88999939,,
11/30/22,17583.67733,207.1242253,129.6797384,0.039593032,181.4675377,60.73943966,1450.365327,1.266666667,18181.13478,0,0,20.57999992,,
12/1/22,11534.22088,206.5541252,129.2504371,0.052502874,180.8957435,61.04439655,1450.000784,0.548387097,18182.7337,0,0,19.84000015,,
12/2/22,9088.298668,203.0701799,127.914833,0.065412716,179.4090787,60.86142241,1578.194229,0.548387097,18184.33261,0,0,19.05999947,,
12/5/22,14913.70118,200.9798127,127.2947311,0.104040589,179.8283944,61.89827586,1222.751796,0.548387097,18189.12935,0,0,20.75,,
12/6/22,10675.34743,196.2923227,126.0068272,0.09743319,176.626347,62.03550647,1130.534678,0.548387097,18190.72826,0,0,22.17000008,,
12/7/22,10059.19909,195.9122559,124.5758229,0.09082579,176.4738685,62.18798491,1211.445149,0.548387097,18192.32717,0,0,22.68000031,,
12/8/22,10750.03208,195.4055002,124.5281227,0.084523348,176.816945,62.88938578,1704.67137,0.548387097,18193.92609,0,0,22.29000092,,
12/9/22,10880.73021,196.9257673,124.8143236,0.078119253,177.3125,62.90463362,1201.93486,0.548387097,18195.525,0,0,22.82999992,,
12/12/22,13233.29661,195.5955336,125.0051242,0.058906968,175.4065194,62.50818966,2551.969791,0.548387097,18200.32174,0,0,25,,
12/13/22,14353.56632,194.7720556,124.6712232,0.055959052,175.1396821,62.63017241,2192.659666,0.548387097,18201.92065,0,0,22.54999924,,
12/14/22,15567.19185,190.3379434,122.9063178,0.052909483,170.6415679,62.75215517,2077.426446,0.548387097,18203.51957,0,0,21.13999939,,
12/15/22,16426.0653,187.107376,122.954018,0.049859914,167.8588362,63.20959052,1938.802229,0.548387097,18205.11848,0,0,22.82999992,,
12/16/22,16930.18667,185.587109,121.3799132,0.046911997,167.8969558,63.39256466,1526.921947,0.548387097,18206.71739,0,0,22.62000084,,
12/19/22,15828.58812,176.2754733,121.2368128,0.037966595,160.0443157,65.1765625,1360.250214,0.548387097,18211.51413,0,0,22.42000008,,
12/20/22,17079.55596,174.8185508,117.0869002,0.037255029,156.5373114,65.77122845,1762.898174,0.548387097,18213.11304,0,0,21.47999954,,
12/21/22,18423.87962,171.1445721,112.6030866,0.036543463,152.4966325,66.41163793,1891.17255,0.548387097,18214.71196,0,0,20.06999969,,
12/22/22,15567.19185,176.3388178,110.122679,0.035730244,156.4610722,68.98852371,1809.779752,0.548387097,18216.31087,0,0,21.96999931,,
12/23/22,17340.95223,174.8185508,107.9284724,0.03512033,155.203125,70.51330819,1817.277299,0.548387097,18217.90978,0,0,20.87000084,,
12/27/22,21616.64831,170.7645053,113.5570895,0.032477371,154.3263739,68.51584052,1474.541654,0.548387097,18224.30543,0,0,21.64999962,,
12/28/22,22643.56221,166.1403598,111.0766819,0.032070761,150.4762931,68.48534483,1346.507624,0.548387097,18225.90435,0,0,22.13999939,,
12/29/22,22176.78316,166.5204265,108.9301754,0.031664152,151.276805,69.94913793,1257.86417,0.548387097,18227.50326,0,0,21.44000053,,
12/30/22,20421.69394,170.574472,107.5468712,0.031257543,156.9566272,71.29094828,1037.182379,0.548387097,18229.10217,0,0,21.67000008,,
